BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Pombo, Álvaro: El metro de platino iridiado. Barcelona: Anagrama, 1993.	Pombo, Álvaro	El metro de platino iridiado	1990	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				y distinto, viviente, inconfundible, más y más difícil de aplicar en las presentes circunstancias y que, al no saber María bien cómo aplicarlo, cómo transformarlo en una sola acción real que iluminara y que valiera a Gonzalito, se poblaba de los cada vez más insensatos requilorios, de imágenes morosas cuya vibración permanecía como anterioridad interior o como intimidad irrelevante de todas y cada una de las imágenes siguientes y así culebreaba por el lago de todos los conceptos y, sobre todo, para desazón de María, por la enaltecida superficie inmemorial del cuarzo del concepto del amor, es decir, de aquel amor que en aquel
Pombo, Álvaro: El metro de platino iridiado. Barcelona: Anagrama, 1993.	Pombo, Álvaro	El metro de platino iridiado	1990	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				expresión de Martín, la aureola que aureolaba permanentemente su adorada cabeza, el fruto de mirarle que llenaba la conciencia de María de dulzura cada vez que ambos se miraban, la corona de oro no era de oro: había alrededor de la cabeza de Martín sin duda un algo, un redondel, un aura, o una vibración coloreada que daba vueltas muy deprisa en círculo como las aureolas de otras veces pero con distintas propiedades: con contrarias —profundas, sí, también profundas pero con colores definidos por la falta de colores, inquietante: todo lo inquietante: todo lo en vilo que desea caerse: ¿qué le estaba pasando?, ¿
Pradera, Alejandro: El libro de la fotografía. Madrid: Alianza, 1994.	Pradera, Alejandro	El libro de la fotografía	1990	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Aparecen 28 páginas con fotos a mitad del libro con números romanos. Se han pasado al principio	El movimiento incontrolado de la cámara durante la exposición da lugar a fotos totalmente emborronadas. Hay que asegurar la estabilidad de la cámara durante la exposición sujetándola firmemente pero sin rigidez; la inmovilidad absoluta cámara en mano es imposible; cualquier vibración de la cámara queda registrada con velocidades inferiores a 30. Por debajo de esa velocidad, procuraremos recurrir a un apoyo verdadaremente firme.
Pradera, Alejandro: El libro de la fotografía. Madrid: Alianza, 1994.	Pradera, Alejandro	El libro de la fotografía	1990	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Aparecen 28 páginas con fotos a mitad del libro con números romanos. Se han pasado al principio	La incidencia de una vibración accidental de la cámara durante la exposición es tanto mayor cuanto menor es el ángulo que abarca el objetivo (6.2.2.).
Pradera, Alejandro: El libro de la fotografía. Madrid: Alianza, 1994.	Pradera, Alejandro	El libro de la fotografía	1990	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Aparecen 28 páginas con fotos a mitad del libro con números romanos. Se han pasado al principio	La principal ventaja de este tipo de obturador es que tiene gran precisión, reducido tamaño y casi nulas vibraciones independientemente del formato de la cámara. Si se utiliza flash, éste puede sincronizarse con cualquier velocidad de obturación (8.4.).
Pradera, Alejandro: El libro de la fotografía. Madrid: Alianza, 1994.	Pradera, Alejandro	El libro de la fotografía	1990	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Aparecen 28 páginas con fotos a mitad del libro con números romanos. Se han pasado al principio	la película, interponiendo un telón  opaco constituido por dos cortinillas de metal o tela. Cubre totalmente la ventanilla de exposición, que es la que delimita el formato. Es el obturador de algunas cámaras de visor directo, de todas las SLR de 35 mm y de algunas SLR de formato medio. Su tamaño y las vibraciones producidas aumentan con el formato, por lo que es relativamente infrecuente en los formatos medios e incompatible con los grandes.
Pradera, Alejandro: El libro de la fotografía. Madrid: Alianza, 1994.	Pradera, Alejandro	El libro de la fotografía	1990	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Aparecen 28 páginas con fotos a mitad del libro con números romanos. Se han pasado al principio	El mayor inconveniente es su creciente volumen y nivel de vibración y ruido en relación con el formato. En casos límite esas vibraciones pueden provocar fotos movidas. Además las altas velocidades de obturación son incompatibles con el uso del flash porque en ellas el obturador no está totalmente abierto ni siquiera un instante (8.4).
Pradera, Alejandro: El libro de la fotografía. Madrid: Alianza, 1994.	Pradera, Alejandro	El libro de la fotografía	1990	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Aparecen 28 páginas con fotos a mitad del libro con números romanos. Se han pasado al principio	El mayor inconveniente es su creciente volumen y nivel de vibración y ruido en relación con el formato. En casos límite esas vibraciones pueden provocar fotos movidas. Además las altas velocidades de obturación son incompatibles con el uso del flash porque en ellas el obturador no está totalmente abierto ni siquiera un instante (8.4).
«LOS PLACERES Y LOS DÍAS». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1990	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	nada saben de la antigua guerrilla feminista, ni les importa, dos o tres generaciones de mujeres, en España y el mundo, llenan luego los estadios, las plazas de toros, los auditorios, cualquier isla nostálgica flotante por el cielo de antaño, para vivir el orgasmo comunal con el rockero de fuertes y sanas vibraciones en el capullo. Debajo de la peluca del XVIII estaban los piojos y debajo del convencionalismo moral de la izquierda antañona están las ladillas de la feliz y hermosa promiscuidad, quinta raza de Vasconcelos, grandioso mulatismo brasileño que ahora ha descubierto John Updike, el pre Nobel americano. Somos unos cromañones vestidos en la pasarela
Orovio, Helio: Música por el Caribe. Santiago de Cuba: Editorial Oriente, 1990.	Orovio, Helio	Música por el Caribe	1990	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Cuba	Antillas			, especialmente en el momento del estribillo, al modo del cencerro. De ahí viene su nombre. Su aire es más lento. En el porro tapao el bombo se percute sobre uno de sus parches, mientras en otro se va tapando con la palma de la mano para lograr matices, evitando la vibración en ciertos toques, en un rejuego tímbrico que requiere destreza por parte del percusionista. Esa es la causa del nombre. Su aire es más rápido.
Pedraza, Pilar: La Pequeña Pasión. Barcelona: Tusquets, 1990.	Pedraza, Pilar	La Pequeña Pasión	1990	Primera edición	Ficción	Escrito	Libro	Novela	España				La conversación debió de durar unos veinte minutos, al cabo de los cuales regresó, llenando  la estancia de vibraciones inquietas. La gata se quedó mirándole con ojos redondos y las orejitas tiesas. Gabriel tomó la copa que había dejado y escrutó su fondo como si pretendiera leer algo en el resto de jerez que quedaba en él. Luego, sin levantar la vista, dijo que saldría después de cenar.
Pedraza, Pilar: La Pequeña Pasión. Barcelona: Tusquets, 1990.	Pedraza, Pilar	La Pequeña Pasión	1990	Primera edición	Ficción	Escrito	Libro	Novela	España				detrás, pero no me volví; pensé que, puesto que él no me decía nada, no debía de tratarse de un conocido común, porque si no me lo hubiera advertido. Desde aquel momento, le noté un poco tenso, especialmente cuando apoyaba la cabeza en su hombro o le hacía algún arrumaco. Percibía vibraciones de malestar, al principio muy fuertes y luego decrecientes, hasta llegar a desaparecer a medida que la película avanzaba e iba apoderándose de nuestro interés.
Arroyo, Alexis: Yoga tal cual es. México D.F.: Árbol, 1990.	Arroyo, Alexis	Yoga tal cual es	1990	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	México	México y Centroamérica			"Analizados estos conceptos vemos que en los estados de sonido intermedio y superior la mente del meditador está sujeta a la vibración del sonido y al nivel de reafirmación de aksara-brahma o Dios cósmico. Para trascender a un nivel de reaflución mayor, al de Para-Brahma, es necesario ir más allá del sonido (sabdatita), es decir, controlar completamente en la meditación el estado de sonido superior. El sonido articulado, el primero
Arroyo, Alexis: Yoga tal cual es. México D.F.: Árbol, 1990.	Arroyo, Alexis	Yoga tal cual es	1990	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	México	México y Centroamérica			sólo en sus fases expansivas, sino también en las de contracción cuando los gunas sattva, rajas y tamas son objeto de un cambio homogéneo hasta llegar al equilibrio perfecto. Este equilibrio se da al término de una contracción y antes del inicio de una nueva expansión. Una fase expansiva se inicia con la vibración del elemento rajas, cuya naturaleza es la actividad, que influye sobre los elementos sattva y tamas. Hasta ese instante, el elemento tamas predominó sobre los otros dos, impidiendo la actividad y por lo tanto la manifestación. Una vez iniciado el movimiento a causa de rajas, el elemento sattva inicia la manifestación y produce la
Arroyo, Alexis: Yoga tal cual es. México D.F.: Árbol, 1990.	Arroyo, Alexis	Yoga tal cual es	1990	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	México	México y Centroamérica			primaria universal (la energía serpentina kundalini) que al despertar irá progresando, centro por centro, de modo ascendente, hasta alcanzar el centro vital más elevado y ser liberada al cosmos. Para cada paso ascendente corresponde un estado de conciencia más expandido Simultáneamente, existen ejercicios de sonidos, en forma de mantras o vibraciones, posturas especiales de la lengua para ocluir el pasaje nasofaríngeo, ayudadas por ciertas posturas de la cabeza y la contracción persistente de los músculos elevadores del ano. Todo esto configura un conjunto de ejercicios extraordinarios que llaman poderosamente la atención, pero cuyo fundamento principal ya ha sido explicado antes, pues son realizados para inducir
Calle Capilla, Ramiro A.: Yoga, una medicina natural. Barcelona: Hispano Europea, 1990.	Calle Capilla, Ramiro A.	Yoga, una medicina natural	1990	Primera edición	No ficción	Escrito	Libro	Salud	España			El autor no acentúa las mayúsculas	. – El mantra es una palabra o palabras de especial significado místico que se utilizan como soportes para la meditación, la interiorización y la liberación de energías que permanecen latentes. La repetición de un mantra se denomina japa y previene contra la dispersión mental, además de provocar un sentimiento de profundo significado espiritual. El mantra es vibración y trabaja sobre las estructuras energéticas del individuo. Por lo general, el mantra debe ser recibido del maestro, pero el aspirante puede escoger uno de los mantras clásicos y meditar sobre él. Hay que evitar la repetición mecánica. Se requiere un estado de máxima atención, dejando que el mantra penetre hasta lo
Calle Capilla, Ramiro A.: Yoga, una medicina natural. Barcelona: Hispano Europea, 1990.	Calle Capilla, Ramiro A.	Yoga, una medicina natural	1990	Primera edición	No ficción	Escrito	Libro	Salud	España			El autor no acentúa las mayúsculas	, dejando que el mantra penetre hasta lo más profundo de uno mismo. La repetición puede ser mental, semiverbal o verbal. Hay muchas clases y categorías de mantras. El mantra de los mantras, el mantra-simiente, es AUM, que se pronuncia OM y que es el sonido primordial, el principio de todas las vibraciones, la representación del Absoluto, del que dice el Amrtanada Upai-isibad: «Es preciso meditar sin tregua y de mil maneras diversas sobre este misterio de Om, a fin de liberarse de toda impureza».
Calle Capilla, Ramiro A.: Yoga, una medicina natural. Barcelona: Hispano Europea, 1990.	Calle Capilla, Ramiro A.	Yoga, una medicina natural	1990	Primera edición	No ficción	Escrito	Libro	Salud	España			El autor no acentúa las mayúsculas	Los bija-mantras son simientes de mantras que denotan cualquier aspecto del Absoluto, derivan de los sonidos primordiales, constan de una sílaba y tienen poder a través de sus vibraciones. Cada centro de energía (chakra) tiene sus bija-mantras, así como cada manifestación del Divino. Tales sonidos místicos también se utilizan para la concentración, así como para la potenciación y manipulación de las energías. La rama del yoga que se encarga de la ciencia del mantra es el mantra-yoga y el yoga de
«RIMBAUD EN ABISINIA». ABC Cultural. Madrid: INTER CD S.L. CON EL PATROCINIO DE PLANETA, 1991-11-08.		ABC Cultural	1991	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto plano	¿En qué consistía esa alucinación simple? Sin duda en la interpretación de Terzieff —quien caracterizó a Rimbaud en una película de televisión—, o al eco de las enormes bocinas de los estudios, cuyas vibraciones recibe uno físicamente, como en un concierto de los Who. Barthes consultado, se quedaba perplejo sin embargo quien haya escuchado su inolvidable "grano de voz" sabe reconocerlos en sus escritos. Pero nos decimos que la voz de Rimbaud "no puede dejar" de escucharse en un texto tan poderoso como "Una
«ESTAMPAS DE PIE FORZADO». ABC Cultural. Madrid: INTER CD S.L. CON EL PATROCINIO DE PLANETA, 1991-11-08.		ABC Cultural	1991	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano	D. Felipe Vicente Garin Llompart, para quien "por un lado, la exposición debe servir para ahondar en algo que, si notorio, a veces parece olvidarse: la conexión entre arte del pasado y arte del presente; su unión a través de una misma aventura vital; su exigencia común e irrenunciable de autenticidad; su vibración al unísono —con formas diferentes— ante la realidad humana y sus problemas" y "de otra parte, lo que esta colección demuestra... es un profundo cariño hacia el Museo, que se transforma, y es bueno que así sea, en algo propio", siendo también, finalmente, "un reconocimiento
«&#34;Es posible que mi vaso sea pequeño, pero yo bebo en mi vaso&#34;». ABC Cultural. Madrid: VIRTUAL ON LINE S.L., 1991-11-22.		ABC Cultural	1991	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano	La voz un punto seca, metálica y sin vibración de Joaquín Rodrigo, se hace en sus conciertos fresco manantial; su espíritu un punto burlón y un mucho afectivo, encuentra el mejor vehículo. El compositor cultiva un neocasticismo espontáneo, seguro de lo que siente y quiere, de cómo reflejarlo. Mientras, los títulos, condecoraciones, homenajes, nombramientos, proyecciones que no
«VIDAS AJENAS». ABC Cultural. Madrid: VIRTUAL ON LINE S.L., 1991-11-29.		ABC Cultural	1991	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Versión realizada sobre texto plano	Celos, besos, hastío, sueño, abrazos, desplantes...: todos los elementos de una confesión personal, lejos de cualquier exhibicionismo, siempre al filo de la melancolía pero sin caer nunca en el melodrama, confieren al discurso poético vibración de sinceridad. Hay en el libro un "yo" de carne y alma que se entrega. El poeta ha elegido para hacerlo la forma clásica. Hay que hablar ya, también, del retorno del soneto, ausente, por hastío, largos años de nuestra poesía. De los treinta y tres poemas de
«G. A. BÉCQUER Y LOS CANTARES DE ANDALUCÍA». ABC Cultural. Madrid: VIRTUAL ON LINE S.L., 1991-11-29.		ABC Cultural	1991	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Versión realizada sobre texto plano	efecto, esta búsqueda de las raíces populares de Bécquer, en quien el crítico detecta una variada gama de motivos de inspiración —muchas veces cultos, como los que vienen de Herrera, Góngora, Heine o Ferrán—, aunque le interesen sobre todo las notas negras, los atisbos más cercanos al gemido, las vibraciones emotivas. "El hombre —decía Hölderlin— es un dios cuando sueña, y un mendigo cuando reflexiona." Lo mismo dice la "solea" meridional, poniendo el enunciado en clave de grito: "¡Dejadnos de reflexión! / La razón está en el pueblo, / que es donde está el
«PRESENCIAS REALES». ABC Cultural. Madrid: VIRTUAL ON LINE S.L., 1991-12-06.		ABC Cultural	1991	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Versión realizada sobre texto plano	". Bien lo dejan en claro estas palabras: "Donde impera una racionalidad moldeada de modo ingenuo sobre la de las ciencias y la tecnología, donde la norma del discurso aprobado es el agnosticismo, cuando no un consiguiente ateísmo, resulta de lo más difícil para un artista encontrar palabras para su creación, para las "vibraciones de lo originario" que estimulen su obra. Sin embargo, el arte importante en nuestra controvertida modernidad ha sido tocado, como toda gran creación antes que él, por el fuego y el hielo de Dios" (página 270).
«SÍNTESIS DE UNA VIDA &#34;REBELDE&#34;». ABC Cultural. Madrid: VIRTUAL ON LINE S.L., 1991-12-13.		ABC Cultural	1991	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Versión realizada sobre texto plano	resuenan en sus páginas: Dios y el hombre, fe y amor, hermosura, oración e interioridad, camino y proceso, Jesucristo verdad y amor, mortificación y libertad, noche oscura y luz de llama, deseo y comunicación, todo y nada... Pero estos vocablos en solitario dicen muy poco o nada de la vibración que produce su palabra escrita. No escribe un tratado, ni una enciclopedia de mística, de teología o espiritualidad. Sus temas, son fragmentos de vida: creer, amar, sufrir, adorar, obrar. Más que del amor, habla del "amar", del amor "en ejercicio"
Crespo, Mario: Cultivo comercial del champiñón. Buenos Aires: Albatros, 1991.	Crespo, Mario	Cultivo comercial del champiñón	1991	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Argentina	Río de la Plata		Procedencia: Corpus de la Universidad Autónoma de Madrid	Los ventiladores, que se colocan cerca del techo, tienen que estar bien equilibrados, para eliminar todo tipo de vibraciones, son perjudiciales para el micelio en crecimiento y aumentan el consumo de electricidad; la renovación del aire y la eliminación de gases tóxicos, se tiene que impulsar mediante el empleo de ventilación forzada.
Alonso, Eduardo: Flor de Jacarandá. Barcelona: Muchnik, 1991.	Alonso, Eduardo	Flor de Jacarandá	1991	Primera edición	Ficción	Escrito	Libro	Novela	España				Del patio de la casa llegaba el resplandor de los hachones. La música acrobática parecía sacar el alma a las vibraciones de los violines, con tal  impulso que el engaño hacía suponer el estallido de una cristalería o el desparramarse de cubiertos, oboes concertados con trompas, clarinetes con violas, y flautas persiguiendo las escalas del clave. No era para tanto la orquesta, pero es que en esos primeros momentos los músicos atacaron con
Quintero, Ednodio: La danza del jaguar. Caracas: Monte Ávila, 1991.	Quintero, Ednodio	La danza del jaguar	1991	Primera edición	Ficción	Escrito	Libro	Novela	Venezuela	Caribe continental			piernas, abrazado a sus caderas, piafando y resoplando atravesamos media Europa hasta llegar al fin del mundo: Zagreb. Desnudos en el coche-cama, bañados en sudor, nos amamos a muerte como los únicos sobrevivientes de una catástrofe nuclear. Varias veces el tren estuvo a punto de descarrilarse, sacudido por las vibraciones de nuestro cuerpos enlazados por la pasión.
Satué, Francisco Javier: La carne. Madrid: Alfaguara, 1991.	Satué, Francisco Javier	La carne	1991	Primera edición	Ficción	Escrito	Libro	Novela	España				Bastaba figurarse la escena, caídos los párpados, a fin de abordar el desnudo deslumbrante, la inquietud, y abarcar en un soplo el reflejo de los nervios desquiciados, la estudiada contención sobre la silla, la carne descansada bajo la ropa, las piernas cruzadas que envolvía la seda negra, el cigarrillo recogiendo la vibración que consumía el cuerpo, la ausencia en la mirada, la vista transferida siempre, en otro lugar, igual que las ideas. Su atuendo se hallaba en consonancia con el desenfado de la estación —en pocos  minutos decenas de parejas sonrientes habían desfilado por delante de la mesa y el tráfico continuaba con un ritmo mayor
Satué, Francisco Javier: La carne. Madrid: Alfaguara, 1991.	Satué, Francisco Javier	La carne	1991	Primera edición	Ficción	Escrito	Libro	Novela	España				La tez pálida, la tensión del semblante, la vibración maquinal del tronco y las piernas; la firmeza de los senos, el brillo de los muslos, el palpitar de la hendidura que alargaba la caída de la boscosa uve, la iracunda erupción del vientre, del monte; los labios que fundían las piernas en un tembloroso trazo de espuma gris y blanca
Satué, Francisco Javier: La carne. Madrid: Alfaguara, 1991.	Satué, Francisco Javier	La carne	1991	Primera edición	Ficción	Escrito	Libro	Novela	España				Estaba satisfecho. Las frecuentes vibraciones de su sexo, erecto con frecuencia con la rigidez de una estaca, le deparaban una profunda sensación de ternura. Tras la masturbación conquistaba la paz.
Satué, Francisco Javier: La carne. Madrid: Alfaguara, 1991.	Satué, Francisco Javier	La carne	1991	Primera edición	Ficción	Escrito	Libro	Novela	España				Los bufidos del vapor engulleron sus risas. Notaba el movimiento de la nave por una leve vibración que sacudía sus tobillos. Ahora experimentaba, sobre el peso de la oscuridad, la contundencia del encierro.
Satué, Francisco Javier: La carne. Madrid: Alfaguara, 1991.	Satué, Francisco Javier	La carne	1991	Primera edición	Ficción	Escrito	Libro	Novela	España				Dijiste: —¡Muerde, zorra!—. También tú apretabas los dientes, cual si a través de la fusta te alcanzara una vibración inefable. Tiraste del mango, de súbito. Arrastrabas a la muchacha desnuda por la nave, hasta arrojarla contra mí.
Cano Gaviria, Ricardo: Una lección de abismo. Barcelona: Versal, 1991.	Cano Gaviria, Ricardo	Una lección de abismo	1991	Primera edición	Ficción	Escrito	Libro	Novela	Colombia	Caribe continental			menoscaba? Sí, últimamente me persigue una idea, con una intensidad que sospecho algo malsana, la de que sólo llegamos a valorar lo que tenemos cuando ya lo hemos perdido. Mi actual estado de ánimo me lleva a constatarlo a cada instante; de pronto, todo se me antoja suspendido de esa especie de vibración de finitud que, como en suave polen, desprende la exquisita flor de la nostalgia, una flor que es de color amarillo encarnado, ¡por eso se nos antojan tan sugerentes los ramilletes que compone con el mirto o el helecho al final del verano! Nuestra misma amistad, ¿no lleva el suave
Cerezales, Agustín: Escaleras en el limbo. Barcelona: Lumen, 1991.	Cerezales, Agustín	Escaleras en el limbo	1991	Primera edición	Ficción	Escrito	Libro	Relato	España				. Pide que le preparen la nota y que llamen un taxi. En lo que queda de noche, cinco horas hasta la madrugada, fingirán que tratan de dormir. Al apagar la luz la noche se hace de piedra. No obstante, consiguen tomarse de la mano, y empieza a circular entre ellos una vibración cálida y envolvente, aunque sumamente frágil: un solo ruido, el más leve movimiento, bastaría para desactivarla.
Cerezales, Agustín: Escaleras en el limbo. Barcelona: Lumen, 1991.	Cerezales, Agustín	Escaleras en el limbo	1991	Primera edición	Ficción	Escrito	Libro	Relato	España				El asfalto estaba todavía caliente y me producía una especie de hervor en la cabeza, referido a los hombres y máquinas que lo habían apisonado contra el firme, más los que lo habían transportado hasta allí; estaba ya merodeando los pozos de petróleo cuando sentí que la piel rugosa de la carretera se estremecía levemente con la vibración de un motor.
García Sánchez, Javier: La historia más triste. Barcelona: Anagrama, 1991.	García Sánchez, Javier	La historia más triste	1991	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Herralde 1991	como ocurría con el propio Luis, fijaba una buena parte de su interés en las piernas de ella. Detectar ese interés de Luis fue la cosa más sencilla del mundo. Para casi todas las mujeres lo es. Les basta una mirada. El olfato se lo dice. A veces ni siquiera eso. Una simple vibración en el estómago, en la nuca, y se produce el inconfundible mensaje. Ella probó y Luis lo hizo. Irene repitió el gesto y Luis, por aquello de tropezar dos veces en la misma piedra como sinónimo del más alto grado de evolución de las especies animales, volvió a mirar. Fue sencillo,
García Sánchez, Javier: La historia más triste. Barcelona: Anagrama, 1991.	García Sánchez, Javier	La historia más triste	1991	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Herralde 1991	pensamientos de suicidio. Algo en ella quería seguir viviendo. Quizá la esperanza de volver a ver a Miguel. Deseando llamarle, pero sin atreverse a hacerlo, fue acercándose poco a poco a la zona de la ciudad en la que él vivía. La luz vaporosa de la atmósfera, esa especial vibración en el ambiente, todo le decía que Miguel estaba ahí, cerca, muy cerca. Y cuanto más cerca lo percibía, más y más acorralada se sentía dentro de esos espacios de pánico que eran como el círculo de fuego que rodea al escorpión. Y, sin embargo, se negaba a pensar en infligirse
García Sánchez, Javier: La historia más triste. Barcelona: Anagrama, 1991.	García Sánchez, Javier	La historia más triste	1991	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Herralde 1991	, pensaba, creyó ella. O quizá el silencio en el que se movía era demasiado sólido, demasiado denso. Irene se dejó caer en un sillón, frente a la ventana. Desde ahí, por enésima vez, contempló las azoteas, el cielo. Aprendió aún más de la estéril sinfonía de las palomas. La vibración del flexo era como una prolongación de las horas. Miró las antenas de televisión, que crecían como setas en los tejados. Cruzó las piernas cansinamente en un gesto que supo inútil pero irreprimible. Lo había hecho decenas de veces durante la tarde, cientos y cientos durante la semana. Se abandonó a su oscuridad
Sánchez Espeso, Germán: La mujer a la que había que matar. Madrid: Mondadori, 1991.	Sánchez Espeso, Germán	La mujer a la que había que matar	1991	Primera edición	Ficción	Escrito	Libro	Novela	España				Celestino desvió la mirada. La vibración tal vez atroz de un gato cruzó las puertas del pasillo, aunque si lo hizo en realidad no fue sino como un humo azul a merced de un dios de huracanes, mientras la Sanguijuela con mayúscula amainaba los ademanes para concluir:
Sánchez Espeso, Germán: La mujer a la que había que matar. Madrid: Mondadori, 1991.	Sánchez Espeso, Germán	La mujer a la que había que matar	1991	Primera edición	Ficción	Escrito	Libro	Novela	España				silencio del aire muerto de la noche, escuchó con toda la autoridad de su desesperación de predestinado los pasos de su vecina en las vigas a las tres de la madrugada. Volvió a medir el tamaño de sus pies desnudos y el peso aproximado de su cuerpo, y hasta podía decirse que contempló la tersa vibración de sus pantorrillas recién depiladas, sus desplazamientos de la cocina al baño, de la cocina al dormitorio, del dormitorio al baño, de la cocina al saloncito, de la cocina al dormitorio de nuevo y otra vez a la cocina y al baño, trazando sobre el techo una
Cibeira, Jorge; Zancolli, Eduardo A.; Zancolli, Eduardo R.: Parálisis cerebral. Clínica y cirugía del aparato locomotor. Buenos Aires: El Ateneo, 1991.	Cibeira, Jorge; Zancolli, Eduardo A.; Zancolli, Eduardo R.	Parálisis cerebral. Clínica y cirugía del aparato locomotor	1991	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata		Procedencia: Corpus de la Universidad Autónoma de Madrid (Director: F. Marcos Marín)	Comentado por Hughes, Larabee y Bronk (1947), escribieron que hay observaciones neurofisiológicas y psicológicas de acción persistente después de la excitación. Entre ellas, hay relación entre los efectos que continúan por algunos minutos siguiendo al cese del estímulo visual, el efecto sensorial de las vibraciones intensas que pueden continuar durante varios días y el proceso de aprender.
Cibeira, Jorge; Zancolli, Eduardo A.; Zancolli, Eduardo R.: Parálisis cerebral. Clínica y cirugía del aparato locomotor. Buenos Aires: El Ateneo, 1991.	Cibeira, Jorge; Zancolli, Eduardo A.; Zancolli, Eduardo R.	Parálisis cerebral. Clínica y cirugía del aparato locomotor	1991	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata		Procedencia: Corpus de la Universidad Autónoma de Madrid (Director: F. Marcos Marín)	mecánica y consciente que nacen de los receptores de Pacini, Merkell, Meissner y Ruffini, a nivel de la piel, articulaciones y músculos, formando en la médula el tracto cordonal posterior y cervicotalámico, que nos indica la discriminación de dos puntos, estático y dinámico, las posiciones segmentarias, el tacto discriminativo, la vibración, etcétera.
Cibeira, Jorge; Zancolli, Eduardo A.; Zancolli, Eduardo R.: Parálisis cerebral. Clínica y cirugía del aparato locomotor. Buenos Aires: El Ateneo, 1991.	Cibeira, Jorge; Zancolli, Eduardo A.; Zancolli, Eduardo R.	Parálisis cerebral. Clínica y cirugía del aparato locomotor	1991	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata		Procedencia: Corpus de la Universidad Autónoma de Madrid (Director: F. Marcos Marín)	Reflejo Tónico Vibratorio: es producido por los receptores cuyo flujo es canalizado a través de las fibras aferentes I a al ser estimulados por una vibración a nivel del músculo o tendón, lo cual trae aparejado una contracción tónica y sostenida del músculo, como si fuera la aplicación del estiramiento y consecuentemente la relajación del antagonista. La distensión manual y el sueño inhiben el reflejo vibratorio. En el hombre, la estimulación de un nervio periférico que sólo
Cibeira, Jorge; Zancolli, Eduardo A.; Zancolli, Eduardo R.: Parálisis cerebral. Clínica y cirugía del aparato locomotor. Buenos Aires: El Ateneo, 1991.	Cibeira, Jorge; Zancolli, Eduardo A.; Zancolli, Eduardo R.	Parálisis cerebral. Clínica y cirugía del aparato locomotor	1991	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata		Procedencia: Corpus de la Universidad Autónoma de Madrid (Director: F. Marcos Marín)	antagonista. La distensión manual y el sueño inhiben el reflejo vibratorio. En el hombre, la estimulación de un nervio periférico que sólo actúe en las fibras I a da lugar a un reflejo tónico, similar al vibratorio. La maniobra de Jendrassik aumenta el reflejo tónico si se realiza antes que la aplicación de la vibración, dado que si se efectúan simultáneamente no sucede la facilitación antes expuesta. Esto indica que la maniobra no actúa facilitando el sistema gamma. Para que se produzca el reflejo tónico vibratorio deben estar indemnes tanto el arco reflejo bineuronal como las relaciones supranucleares. No se produce en los lesionados medulares y se puede inhibir en las lesiones
